order_id,ticket_id,OrderDateKey,DepartureDateKey,ArrivalDateKey,PassengerKey,ChannelKey,AirlineKey,OriginKey,DestinationKey,RouteKey,SeatClassKey,ticket_price,discount_amount,insurance_fee,baggage,lead_time_days,BookingKey,DiscountRate,CancellationFlag,ProfitAmount
23538,36642,29,39,39,1934,3,1,15,1,38,8,537600,55000,0,0,10,5044,0.10230654761904762,0,482600
23660,36847,29,33,33,2616,1,1,9,1,28,2,1404700,22000,0,0,4,5045,0.015661707126076743,0,1382700
23561,36686,29,41,41,2988,1,1,2,1,2,11,1097900,60000,0,0,12,5046,0.05464978595500501,0,1037900
23528,36626,29,39,39,2617,2,1,2,1,2,9,962400,45000,0,217800,10,5047,0.046758104738154616,0,917400
23529,36627,29,39,39,2617,2,1,2,1,2,9,802000,55000,0,158400,10,5048,0.0685785536159601,0,747000
23537,36641,29,39,39,2617,2,1,2,1,2,9,721800,45000,0,158400,10,5049,0.06234413965087282,0,676800
23541,36649,29,39,39,2617,2,1,2,1,2,9,802000,50000,0,158400,10,5050,0.06234413965087282,0,752000
23539,36645,29,39,39,2617,2,1,2,1,2,9,802000,55000,0,178200,10,5051,0.0685785536159601,0,747000
23649,36831,29,42,42,2618,1,2,12,9,34,5,1102000,0,0,0,13,5052,0.0,0,1102000
23649,36832,29,42,42,2618,1,2,12,9,34,5,1212200,0,0,0,13,5053,0.0,0,1212200
23621,36790,29,35,35,2619,1,1,12,9,34,8,553600,40000,0,0,6,5054,0.07225433526011561,0,513600
23610,36776,29,35,35,2620,1,1,12,9,34,8,692000,50000,0,237600,6,5055,0.07225433526011561,0,642000
23658,36844,29,30,30,4288,3,1,12,1,35,13,1211880,18000,0,0,1,5056,0.014852955738191901,0,1193880
23661,36848,29,30,30,4288,3,1,12,1,35,13,1009900,22000,0,0,1,5057,0.021784335082681454,0,987900
23556,36677,29,29,29,2623,2,1,12,1,35,13,1211880,45000,0,0,0,5058,0.03713238934547975,0,1166880
23556,36679,29,29,29,2623,2,1,12,1,35,13,1110890,60000,0,0,0,5059,0.054010748138879634,0,1050890
23556,36678,29,29,29,2623,2,1,12,1,35,13,1211880,55000,0,0,0,5060,0.04538403142225303,0,1156880
23563,36690,29,46,46,3706,1,1,12,1,35,13,1009900,24000,0,0,17,5061,0.02376472918110704,0,985900
23512,36602,29,52,52,2577,2,1,12,1,35,2,1014090,60000,0,0,23,5062,0.05916634618229151,0,954090
23551,36668,29,70,70,2883,1,3,12,1,35,12,1435200,18000,0,0,41,5063,0.01254180602006689,0,1417200
23551,36665,29,70,70,2883,1,3,12,1,35,12,1076400,16000,0,0,41,5064,0.014864362690449646,0,1060400
23551,36670,29,70,70,2883,1,3,12,1,35,12,1196000,22000,0,0,41,5065,0.01839464882943144,0,1174000
23551,36669,29,70,70,2883,1,3,12,1,35,12,1076400,18000,0,0,41,5066,0.016722408026755852,0,1058400
23551,36667,29,70,70,2883,1,3,12,1,35,12,1435200,20000,0,0,41,5067,0.013935340022296544,0,1415200
23551,36666,29,70,70,2883,1,3,12,1,35,12,1435200,20000,0,0,41,5068,0.013935340022296544,0,1415200
23627,36797,29,30,30,2627,2,1,1,1,1,8,664400,50000,0,0,1,5069,0.07525586995785671,0,614400
23532,36632,29,36,36,6975,3,1,1,1,1,8,724800,45000,0,0,7,5070,0.062086092715231786,0,679800
23532,36633,29,36,36,6975,3,1,1,1,1,8,543600,60000,0,0,7,5071,0.11037527593818984,0,483600
23630,36800,29,38,38,2628,1,3,1,1,1,15,1255100,0,0,0,9,5072,0.0,0,1255100
23700,36900,30,37,37,2630,1,1,1,6,65,2,893090,60000,0,158400,7,5073,0.06718247880952648,0,833090
23700,36902,30,37,37,2630,1,1,1,6,65,2,974280,60000,0,0,7,5074,0.0615839389087326,0,914280
23700,36903,30,39,39,2630,1,1,12,7,58,9,692000,45000,0,0,9,5075,0.06502890173410404,0,647000
23700,36901,30,39,39,2630,1,1,12,7,58,9,692000,55000,0,217800,9,5076,0.07947976878612717,0,637000
23724,36932,30,31,31,3964,2,1,1,1,1,8,664400,45000,0,0,1,5077,0.06773028296207104,0,619400
23712,36917,30,31,31,2631,1,1,1,1,1,8,664400,55000,0,0,1,5078,0.08278145695364239,0,609400
23744,36964,30,32,32,2632,3,1,1,1,1,8,724800,45000,0,0,2,5079,0.062086092715231786,0,679800
23786,37031,30,45,45,2633,1,1,1,1,1,8,543600,50000,0,0,15,5080,0.09197939661515821,0,493600
23738,36958,30,39,39,2634,1,1,5,6,48,11,1207690,40000,0,0,9,5081,0.033121082396972736,0,1167690
23777,37010,30,43,43,6988,1,1,5,9,21,8,912000,55000,0,0,13,5082,0.06030701754385965,0,857000
23777,37011,30,43,43,6988,1,1,5,9,21,8,729600,55000,0,0,13,5083,0.07538377192982457,0,674600
23777,37012,30,43,43,6988,1,1,5,9,21,8,1003200,40000,0,0,13,5084,0.03987240829346093,0,963200
23669,36858,30,49,49,2638,1,3,5,9,21,12,1472400,0,0,0,19,5085,0.0,0,1472400
23667,36855,30,49,49,2638,1,3,5,9,21,12,1636000,0,0,0,19,5086,0.0,0,1636000
23780,37021,30,35,35,7729,1,1,5,1,22,9,830400,16000,0,0,5,5087,0.019267822736030827,0,814400
23823,37081,30,32,32,2640,1,1,5,1,22,8,724800,60000,0,0,2,5088,0.08278145695364239,0,664800
23671,36862,30,39,39,2556,3,1,5,1,22,9,692000,40000,0,0,9,5089,0.057803468208092484,0,652000
23671,36861,30,39,39,2556,3,1,5,1,22,9,761200,55000,0,158400,9,5090,0.07225433526011561,0,706200
23722,36929,30,42,42,2312,1,1,5,1,22,9,830400,40000,0,0,12,5091,0.04816955684007707,0,790400
23832,37095,30,67,67,7187,1,1,5,1,22,2,974280,40000,0,0,37,5092,0.0410559592724884,0,934280
23768,36992,30,34,34,1226,1,1,5,1,22,8,543600,50000,0,0,4,5093,0.09197939661515821,0,493600
23758,36982,30,61,61,2642,2,3,5,1,22,7,1950000,0,0,0,31,5094,0.0,0,1950000
23849,37115,30,44,44,2605,1,3,5,1,22,10,809100,0,0,0,14,5095,0.0,0,809100
23849,37114,30,44,44,2605,1,3,5,1,22,10,719200,0,0,0,14,5096,0.0,0,719200
23692,36890,30,36,36,3192,1,4,5,1,22,10,590800,40000,0,0,6,5097,0.06770480704129993,0,550800
23692,36889,30,36,36,3192,1,4,5,1,22,10,472640,55000,0,181500,6,5098,0.11636763710223426,0,417640
23665,36852,30,31,31,2645,2,1,5,1,22,9,761200,60000,0,0,1,5099,0.0788229111928534,0,701200
23665,36853,30,33,33,2645,2,1,4,2,12,9,692000,40000,0,0,3,5100,0.057803468208092484,0,652000
23725,36933,30,34,34,2608,1,1,5,13,74,8,721800,40000,0,0,4,5101,0.05541701302299806,0,681800
23795,37045,30,39,39,3964,1,1,12,7,58,9,553600,55000,0,0,9,5102,0.09934971098265896,0,498600
23830,37093,30,41,41,2647,1,2,12,14,43,5,962500,55000,0,0,11,5103,0.05714285714285714,0,907500
23837,37100,30,41,41,2647,1,2,12,14,43,5,875000,40000,0,0,11,5104,0.045714285714285714,0,835000
23831,37094,30,41,41,2647,1,2,12,14,43,5,875000,45000,0,0,11,5105,0.05142857142857143,0,830000
23836,37099,30,41,41,2647,1,2,12,14,43,5,875000,45000,0,0,11,5106,0.05142857142857143,0,830000
23732,36951,30,36,36,7762,1,2,12,14,43,5,875000,45000,0,0,6,5107,0.05142857142857143,0,830000
23732,36949,30,36,36,7762,1,2,12,14,43,5,875000,55000,0,0,6,5108,0.06285714285714286,0,820000
23732,36950,30,40,40,7762,1,2,11,6,33,5,991800,0,0,0,10,5109,0.0,0,991800
23732,36952,30,40,40,7762,1,2,11,6,33,5,1102000,0,0,0,10,5110,0.0,0,1102000
23826,37085,30,41,41,2651,1,2,12,9,34,5,1123200,0,0,0,11,5111,0.0,0,1123200
23826,37086,30,41,41,2651,1,2,12,9,34,5,1248000,0,0,0,11,5112,0.0,0,1248000
23741,36961,30,34,34,5799,1,1,12,9,34,8,830400,40000,0,0,4,5113,0.04816955684007707,0,790400
23698,36898,30,32,32,2654,1,1,12,9,34,8,622800,55000,0,0,2,5114,0.08831085420680797,0,567800
23701,36904,30,32,32,2654,1,1,12,9,34,8,830400,45000,0,0,2,5115,0.054190751445086706,0,785400
23754,36978,30,35,35,2655,1,1,12,9,34,9,802000,0,0,0,5,5116,0.0,0,802000
23735,36955,30,31,32,2656,3,1,12,9,34,8,553600,40000,0,0,1,5117,0.07225433526011561,0,513600
23685,36877,30,30,31,2657,1,1,12,9,34,8,692000,45000,0,0,0,5118,0.06502890173410404,0,647000
23739,36959,30,59,59,2658,1,3,12,9,34,12,965600,0,0,0,29,5119,0.0,0,965600
23847,37110,30,33,33,2659,1,3,12,9,34,15,1276800,45000,0,0,3,5120,0.03524436090225564,0,1231800
23807,37060,30,34,34,2619,1,4,12,9,34,19,581220,45000,0,0,4,5121,0.0774233508826262,0,536220
23668,36857,30,36,36,2880,3,1,3,6,8,9,962400,0,0,0,6,5122,0.0,0,962400
23668,36856,30,35,35,2880,3,1,12,9,34,8,830400,40000,0,0,5,5123,0.04816955684007707,0,790400
23679,36870,30,33,33,2662,1,1,12,3,79,8,592110,60000,0,0,3,5124,0.10133252267315195,0,532110
23678,36869,30,33,33,2662,1,1,12,3,79,8,657900,60000,0,0,3,5125,0.09119927040583675,0,597900
23805,37058,30,33,33,2663,1,1,12,1,35,3,1423080,55000,0,0,3,5126,0.0386485650841836,0,1368080
23690,36886,30,31,31,2664,3,2,19,1,83,4,1765500,20000,0,77000,1,5127,0.011328235627301049,0,1745500
23748,36971,30,44,44,2665,1,2,11,9,40,5,922400,18000,0,0,14,5128,0.019514310494362534,0,904400
23798,37049,30,44,44,2665,1,2,11,9,40,5,1268300,16000,0,0,14,5129,0.012615311834739415,0,1252300
23798,37050,30,44,44,2665,1,2,11,9,40,5,1268300,24000,0,0,14,5130,0.018922967752109124,0,1244300
23748,36970,30,44,44,2665,1,2,11,9,40,5,922400,20000,0,0,14,5131,0.02168256721595837,0,902400
23684,36876,30,39,39,2666,3,1,11,9,40,8,1003200,45000,0,0,9,5132,0.04485645933014354,0,958200
23800,37053,30,35,35,2667,3,1,11,1,32,9,761200,60000,0,0,5,5133,0.0788229111928534,0,701200
23796,37046,30,42,42,2668,1,1,11,1,32,9,622800,60000,0,0,12,5134,0.09633911368015415,0,562800
23792,37040,30,42,42,2668,1,1,11,1,32,9,622800,50000,0,0,12,5135,0.08028259473346179,0,572800
23824,37082,30,45,45,2669,1,1,11,1,32,9,622800,60000,0,0,15,5136,0.09633911368015415,0,562800
23848,37111,30,33,33,2672,1,3,11,1,32,15,908100,60000,0,0,3,5137,0.06607201850016518,0,848100
23848,37113,30,33,33,2672,1,3,11,1,32,15,724800,45000,0,0,3,5138,0.062086092715231786,0,679800
23848,37112,30,33,33,2672,1,3,11,1,32,15,908100,60000,0,0,3,5139,0.06607201850016518,0,848100
23726,36934,30,32,32,2673,3,1,3,7,54,9,1292400,20000,0,0,2,5140,0.01547508511296812,0,1272400
23715,36920,30,32,32,2673,3,1,3,7,54,8,1003200,55000,0,0,2,5141,0.05482456140350877,0,948200
23705,36909,30,32,32,2673,3,1,3,7,54,8,1003200,50000,0,0,2,5142,0.04984051036682616,0,953200
23772,37003,30,38,38,6988,1,1,3,2,4,8,1094400,55000,0,0,8,5143,0.05025584795321637,0,1039400
23772,37000,30,38,38,6988,1,1,3,2,4,8,820800,55000,0,0,8,5144,0.06700779727095517,0,765800
23749,36972,30,32,32,2674,1,1,3,2,4,8,912000,60000,0,0,2,5145,0.06578947368421052,0,852000
23729,36945,30,32,32,5807,1,1,3,6,8,8,692000,45000,0,0,2,5146,0.06502890173410404,0,647000
23843,37106,30,32,32,4371,1,1,3,6,8,9,962400,60000,0,237600,2,5147,0.06234413965087282,0,902400
23753,36977,30,31,31,2655,1,1,3,6,8,9,802000,50000,0,0,1,5148,0.06234413965087282,0,752000
23729,36946,30,32,32,5807,1,1,3,6,8,8,830400,45000,0,0,2,5149,0.054190751445086706,0,785400
23825,37083,30,36,36,2651,1,3,3,6,8,15,1606800,0,0,0,6,5150,0.0,0,1606800
23825,37084,30,36,36,2651,1,3,3,6,8,15,1472900,0,0,0,6,5151,0.0,0,1472900
23755,36979,30,88,88,2677,1,3,3,6,8,6,1787500,0,0,0,58,5152,0.0,0,1787500
23797,37047,30,42,42,2665,1,1,3,14,42,8,1003200,50000,0,198000,12,5153,0.04984051036682616,0,953200
23747,36969,30,42,42,2665,1,1,3,14,42,8,729600,50000,0,0,12,5154,0.06853070175438597,0,679600
23747,36968,30,42,42,2665,1,1,3,14,42,8,912000,55000,0,237600,12,5155,0.06030701754385965,0,857000
23822,37080,30,38,38,2678,1,1,7,9,24,8,625600,45000,0,0,8,5156,0.0719309462915601,0,580600
23697,36897,30,38,38,2678,1,1,7,9,24,8,782000,40000,0,0,8,5157,0.05115089514066496,0,742000
23822,37079,30,35,35,2678,1,1,3,5,7,8,802000,60000,0,0,5,5158,0.07481296758104738,0,742000
23697,36896,30,36,36,2678,1,1,3,5,7,8,882200,45000,0,0,6,5159,0.0510088415325323,0,837200
23666,36854,30,33,33,2771,3,1,3,1,3,8,912000,45000,0,0,3,5160,0.049342105263157895,0,867000
23764,36988,30,31,31,2679,2,1,3,1,3,8,1003200,60000,0,0,1,5161,0.05980861244019139,0,943200
23757,36981,30,31,31,2680,1,1,3,1,3,8,729600,24000,0,0,1,5162,0.03289473684210526,0,705600
23673,36864,30,57,57,2681,1,1,3,1,3,2,1167300,55000,0,0,27,5163,0.04711727919129615,0,1112300
23743,36963,30,36,36,2682,1,1,3,1,3,8,1094400,55000,0,0,6,5164,0.05025584795321637,0,1039400
23762,36986,30,68,68,2779,1,2,13,1,36,4,1856700,0,0,0,38,5165,0.0,0,1856700
23703,36907,30,38,38,2662,1,1,6,6,77,8,657900,55000,0,0,8,5166,0.08359933120535036,0,602900
23703,36906,30,38,38,2662,1,1,6,6,77,8,723690,60000,0,0,8,5167,0.08290842764166978,0,663690
23686,36878,30,53,53,2684,3,3,6,1,23,10,831600,55000,0,0,23,5168,0.06613756613756613,0,776600
23686,36880,30,53,53,2684,3,3,6,1,23,10,831600,60000,0,0,23,5169,0.07215007215007214,0,771600
23686,36879,30,54,54,2684,3,3,4,3,13,10,907200,55000,0,0,24,5170,0.060626102292768956,0,852200
23686,36881,30,54,54,2684,3,3,4,3,13,10,604800,40000,0,0,24,5171,0.06613756613756613,0,564800
23793,37042,30,59,59,4956,3,1,7,9,24,2,1280280,45000,0,0,29,5172,0.035148561252226075,0,1235280
23793,37043,30,59,59,4956,3,1,7,9,24,2,813520,60000,0,0,29,5173,0.07375356475562986,0,753520
23811,37064,30,46,46,2687,3,1,7,1,25,8,584000,50000,0,0,16,5174,0.08561643835616438,0,534000
23680,36871,30,32,32,8368,1,1,7,1,25,8,525600,45000,0,0,2,5175,0.08561643835616438,0,480600
23781,37022,30,39,39,2689,1,1,7,1,25,8,700800,50000,0,0,9,5176,0.07134703196347032,0,650800
23814,37068,30,59,59,4599,3,3,7,1,25,19,724800,55000,0,0,29,5177,0.07588300220750552,0,669800
23815,37070,30,40,40,2628,1,2,4,7,9,5,767700,0,0,0,10,5178,0.0,0,767700
23812,37065,30,40,40,2628,1,2,4,7,9,5,853000,0,0,0,10,5179,0.0,0,853000
23751,36975,30,32,32,191,1,1,4,7,9,8,483200,40000,0,0,2,5180,0.08278145695364239,0,443200
23779,37015,30,60,60,2696,1,1,4,7,9,38,1461330,40000,0,0,30,5181,0.02737232521059583,0,1421330
23779,37016,30,60,60,2696,1,1,4,7,9,38,1948440,40000,0,0,30,5182,0.02052924390794687,0,1908440
23779,37018,30,60,60,2696,1,1,4,7,9,38,1461330,40000,40000,0,30,5183,0.02737232521059583,0,1381330
23779,37019,30,60,60,2696,1,1,4,7,9,38,1298960,45000,0,0,30,5184,0.034643099094660346,0,1253960
23779,37020,30,60,60,2696,1,1,4,7,9,38,1298960,45000,0,0,30,5185,0.034643099094660346,0,1253960
23779,37017,30,60,60,2696,1,1,4,7,9,38,1948440,40000,0,0,30,5186,0.02052924390794687,0,1908440
23779,37014,30,60,60,2696,1,1,4,7,9,38,1461330,45000,0,0,30,5187,0.030793865861920306,0,1416330
23682,36873,30,74,74,6584,1,3,4,7,9,16,1171200,55000,0,0,44,5188,0.0469603825136612,0,1116200
23682,36874,30,74,74,6584,1,3,4,7,9,16,964700,60000,0,0,44,5189,0.06219550119208044,0,904700
23784,37027,30,58,58,2700,1,1,4,2,12,2,730710,40000,0,0,28,5190,0.05474127902998453,0,690710
23784,37028,30,58,58,2700,1,1,4,2,12,2,649520,55000,0,217800,28,5191,0.08467791599950733,0,594520
23782,37023,30,58,58,2700,1,1,4,2,12,2,811900,50000,0,0,28,5192,0.0615839389087326,0,761900
23813,37066,30,58,58,2795,1,1,4,2,12,11,847530,22000,0,0,28,5193,0.025957783205314267,0,825530
23709,36913,30,36,36,914,1,1,4,2,12,9,553600,22000,0,0,6,5194,0.039739884393063585,0,531600
23693,36891,30,37,37,3192,1,1,4,2,12,9,553600,22000,0,0,7,5195,0.039739884393063585,0,531600
23791,37039,30,32,32,7777,1,3,4,2,12,19,734000,24000,0,0,2,5196,0.0326975476839237,0,710000
23699,36899,30,33,33,2702,1,3,4,2,12,19,587200,0,0,0,3,5197,0.0,0,587200
23664,36851,30,59,59,2561,2,4,4,2,12,16,1159040,40000,0,0,29,5198,0.03451131971286582,0,1119040
23750,36973,30,32,32,2703,1,2,4,6,20,5,1083500,24000,0,0,2,5199,0.022150438394093218,0,1059500
23688,36884,30,39,39,2582,1,1,4,6,20,2,737520,55000,0,0,9,5200,0.07457424883392992,0,682520
23689,36885,30,39,39,2582,1,1,4,6,20,2,737520,45000,0,0,9,5201,0.06101529450048812,0,692520
23829,37091,30,80,80,2704,1,1,4,6,20,3,1304490,55000,0,0,50,5202,0.042162071000927566,0,1249490
23717,36922,30,38,38,2705,1,1,4,6,20,13,1009900,50000,0,0,8,5203,0.049509852460639665,0,959900
23771,36996,30,40,40,2707,1,1,4,6,20,8,830400,55000,0,0,10,5204,0.06623314065510598,0,775400
23771,36998,30,40,40,2707,1,1,4,6,20,8,553600,50000,0,0,10,5205,0.09031791907514451,0,503600
23691,36888,30,43,43,2582,1,1,12,1,35,2,1106280,45000,0,0,13,5206,0.040676863000325414,0,1061280
23829,37092,30,83,83,2704,1,1,12,1,35,3,948720,20000,0,0,53,5207,0.021081035500463783,0,928720
23771,36999,30,43,43,2707,1,1,12,1,35,2,737520,60000,0,0,13,5208,0.08135372600065083,0,677520
23771,36997,30,43,43,2707,1,1,12,1,35,2,1014090,55000,0,0,13,5209,0.05423581733376722,0,959090
23691,36887,30,43,43,2582,1,1,4,6,20,9,962400,60000,0,0,13,5210,0.06234413965087282,0,902400
23717,36923,30,40,40,2705,1,1,12,1,35,11,1317480,50000,0,0,10,5211,0.03795124024653126,0,1267480
23801,37054,30,33,33,4371,1,3,4,6,20,12,1435200,0,0,0,3,5212,0.0,0,1435200
23801,37055,30,34,34,4371,1,3,12,1,35,16,1471000,0,0,0,4,5213,0.0,0,1471000
23670,36859,30,35,35,2556,3,1,4,14,19,9,553600,16000,0,198000,5,5214,0.028901734104046242,0,537600
23687,36882,30,33,33,2556,3,1,4,14,19,9,622800,16000,0,217800,3,5215,0.02569043031470777,0,606800
23687,36883,30,33,33,2556,3,1,4,14,19,9,761200,24000,0,0,3,5216,0.03152916447714135,0,737200
23670,36860,30,35,35,2556,3,1,4,14,19,9,622800,18000,0,0,5,5217,0.028901734104046242,0,604800
23706,36910,30,32,32,2709,1,1,4,14,19,9,830400,55000,0,0,2,5218,0.06623314065510598,0,775400
23765,36989,30,34,34,2710,1,1,4,14,19,8,604000,60000,0,0,4,5219,0.09933774834437085,0,544000
23728,36943,30,32,32,2938,1,1,4,14,19,9,553600,50000,0,0,2,5220,0.09031791907514451,0,503600
23728,36941,30,32,32,2938,1,1,4,14,19,9,553600,60000,0,237600,2,5221,0.10838150289017341,0,493600
23728,36944,30,35,35,2938,1,1,11,1,32,8,664400,45000,0,0,5,5222,0.06773028296207104,0,619400
23728,36942,30,35,35,2938,1,1,11,1,32,8,543600,45000,0,198000,5,5223,0.08278145695364239,0,498600
23821,37078,30,35,35,2409,3,1,4,9,11,8,912000,16000,0,0,5,5224,0.017543859649122806,0,896000
23767,36991,30,31,31,2301,1,1,4,9,11,8,1094400,40000,0,0,1,5225,0.03654970760233918,0,1054400
23731,36948,30,31,31,2712,2,1,4,9,11,8,820800,60000,0,0,1,5226,0.07309941520467836,0,760800
23730,36947,30,31,31,2712,2,1,4,9,11,8,729600,45000,0,0,1,5227,0.061677631578947366,0,684600
23695,36894,30,48,49,2713,1,1,4,9,11,2,1037600,60000,0,0,18,5228,0.05782575173477255,0,977600
23788,37033,30,33,33,6259,1,3,4,9,11,10,1109900,22000,45000,0,3,5229,0.019821605550049554,0,1042900
23809,37062,30,36,36,2715,1,3,4,9,11,19,899000,60000,0,0,6,5230,0.06674082313681869,0,839000
23770,36994,30,34,34,2547,1,3,4,9,11,19,719200,40000,0,0,4,5231,0.05561735261401557,0,679200
23770,36995,30,34,34,2547,1,3,4,9,11,19,809100,55000,0,0,4,5232,0.06797676430601904,0,754100
23817,37072,30,35,35,1215,1,3,4,9,11,19,899000,60000,0,0,5,5233,0.06674082313681869,0,839000
23816,37071,30,35,35,1215,1,3,4,9,11,19,988900,45000,0,0,5,5234,0.04550510668419456,0,943900
23674,36865,30,64,64,2681,1,4,4,9,11,16,1968640,60000,0,0,34,5235,0.030477893368010402,0,1908640
23727,36937,30,68,68,2718,3,3,4,9,11,12,1702000,45000,0,0,38,5236,0.026439482961222092,0,1657000
23727,36939,30,68,68,2718,3,3,4,9,11,12,1531800,55000,0,0,38,5237,0.03590547068807939,0,1476800
23727,36936,30,76,77,2718,3,3,3,1,3,12,1872200,60000,0,0,46,5238,0.03204785813481466,0,1812200
23727,36938,30,76,77,2718,3,3,3,1,3,12,2042400,40000,0,0,46,5239,0.019584802193497845,0,2002400
23828,37090,30,55,55,2549,1,1,4,18,50,8,820800,45000,0,0,25,5240,0.05482456140350877,0,775800
23819,37075,30,55,55,2549,1,1,4,18,50,8,729600,50000,0,0,25,5241,0.06853070175438597,0,679600
23820,37077,30,55,55,2549,1,1,4,18,50,8,729600,45000,0,237600,25,5242,0.061677631578947366,0,684600
23819,37074,30,55,55,2549,1,1,4,18,50,8,1094400,40000,0,237600,25,5243,0.03654970760233918,0,1054400
23828,37089,30,55,55,2549,1,1,4,18,50,8,912000,55000,0,217800,25,5244,0.06030701754385965,0,857000
23845,37108,30,35,35,2719,2,1,4,18,50,8,729600,55000,0,0,5,5245,0.07538377192982457,0,674600
23745,36966,30,66,66,2721,3,1,4,8,10,13,807920,50000,0,0,36,5246,0.06188731557579959,0,757920
23745,36965,30,66,66,2721,3,1,4,8,10,13,1110890,40000,0,0,36,5247,0.03600716542591976,0,1070890
23723,36931,30,65,65,2433,1,1,4,8,10,13,807920,0,0,0,35,5248,0.0,0,807920
23723,36930,30,65,65,2433,1,1,4,8,10,13,807920,0,0,158400,35,5249,0.0,0,807920
23736,36956,30,32,32,2722,3,1,4,8,10,8,553600,55000,0,0,2,5250,0.09934971098265896,0,498600
23827,37087,30,37,37,2723,2,1,4,8,10,9,962400,55000,0,0,7,5251,0.05714879467996675,0,907400
23827,37088,30,42,42,2723,2,1,2,1,2,9,721800,40000,0,198000,12,5252,0.05541701302299806,0,681800
23707,36911,30,31,31,2724,2,1,4,3,13,17,929360,0,0,0,1,5253,0.0,0,929360
23720,36927,30,39,39,2563,1,4,6,1,23,21,920160,40000,0,0,9,5254,0.04347070074769605,0,880160
23720,36926,30,34,34,2563,1,4,4,3,13,18,640620,45000,0,0,4,5255,0.07024445068839562,0,595620
23766,36990,30,37,37,2725,1,1,4,5,14,8,604000,45000,0,0,7,5256,0.07450331125827815,0,559000
23769,36993,30,37,37,2725,1,1,4,5,14,8,543600,60000,0,0,7,5257,0.11037527593818984,0,483600
23833,37096,30,56,56,2726,1,3,4,5,14,19,499200,55000,0,0,26,5258,0.11017628205128205,0,444200
23787,37032,30,56,56,2274,1,3,4,5,14,12,973200,16000,45000,0,26,5259,0.016440608302507192,0,912200
23834,37097,30,31,31,2727,1,1,4,4,57,8,543600,45000,0,0,1,5260,0.08278145695364239,0,498600
23799,37051,30,33,33,2730,1,1,4,4,57,8,604000,55000,0,0,3,5261,0.09105960264900662,0,549000
23842,37105,30,33,33,2729,1,1,4,4,57,8,664400,40000,0,0,3,5262,0.060204695966285374,0,624400
23799,37052,30,33,33,2730,1,1,4,4,57,8,543600,45000,0,0,3,5263,0.08278145695364239,0,498600
23808,37061,30,45,45,3916,3,2,4,12,17,5,1064700,55000,0,0,15,5264,0.05165774396543627,0,1009700
23838,37101,30,45,45,3916,3,2,4,12,17,5,1301300,60000,0,0,15,5265,0.04610773841543072,0,1241300
23839,37102,30,45,45,3916,3,2,4,12,17,5,1301300,50000,0,0,15,5266,0.03842311534619227,0,1251300
23841,37104,30,45,45,3916,3,2,4,12,17,5,1064700,50000,0,0,15,5267,0.04696158542312388,0,1014700
23846,37109,30,45,45,3916,3,2,4,12,17,5,1183000,50000,0,0,15,5268,0.042265426880811495,0,1133000
23734,36954,30,31,31,4279,2,1,4,12,17,9,1292400,60000,0,0,1,5269,0.04642525533890436,0,1232400
23733,36953,30,32,32,2734,1,3,4,10,15,12,1017000,0,0,0,2,5270,0.0,0,1017000
23740,36960,30,32,32,2734,1,4,4,10,15,19,516640,60000,0,178200,2,5271,0.1161350263239393,0,456640
23710,36914,30,31,31,2735,1,1,4,10,15,2,829710,18000,0,0,1,5272,0.021694326933506886,0,811710
23710,36915,30,33,33,2735,1,1,8,1,27,17,1207710,24000,0,0,3,5273,0.01987232034180391,0,1183710
23694,36893,30,41,41,2736,1,1,4,11,16,8,622800,60000,0,0,11,5274,0.09633911368015415,0,562800
23702,36905,30,36,36,6796,1,1,4,11,16,8,553600,55000,0,0,6,5275,0.09934971098265896,0,498600
23752,36976,30,32,32,2738,1,1,4,11,16,8,553600,40000,0,0,2,5276,0.07225433526011561,0,513600
23718,36924,30,37,37,2739,1,2,4,13,18,5,965700,20000,0,0,7,5277,0.020710365537951744,0,945700
23844,37107,30,36,36,2729,1,1,14,1,37,8,584000,55000,0,0,6,5278,0.09417808219178082,0,529000
23773,37004,30,33,33,5162,1,1,14,1,37,8,525600,55000,0,0,3,5279,0.10464231354642313,0,470600
23775,37007,30,32,32,2456,3,1,14,1,37,8,700800,60000,0,0,2,5280,0.08561643835616438,0,640800
23721,36928,30,39,39,3277,1,1,14,1,37,8,467200,55000,0,0,9,5281,0.11772260273972603,0,412200
23775,37006,30,32,32,2456,3,1,14,1,37,8,584000,60000,0,0,2,5282,0.10273972602739725,0,524000
23790,37035,30,33,33,2742,1,1,14,1,37,8,700800,40000,0,0,3,5283,0.05707762557077625,0,660800
23790,37038,30,33,33,2742,1,1,14,1,37,8,642400,50000,0,0,3,5284,0.07783312577833126,0,592400
23790,37036,30,33,33,2742,1,1,14,1,37,8,642400,45000,0,0,3,5285,0.07004981320049813,0,597400
23790,37037,30,33,33,2742,1,1,14,1,37,8,467200,60000,0,0,3,5286,0.1284246575342466,0,407200
23676,36867,30,31,31,2743,1,1,8,1,27,9,782000,20000,0,0,1,5287,0.02557544757033248,0,762000
23806,37059,30,36,36,2744,1,3,8,1,27,12,999000,0,0,180000,6,5288,0.0,0,999000
23672,36863,30,31,31,2743,1,4,8,1,27,18,845680,55000,50000,0,1,5289,0.06503642039542143,0,740680
23760,36984,30,37,37,2745,3,1,16,14,66,8,664400,40000,0,0,7,5290,0.060204695966285374,0,624400
